Time	Speed(ms)	Daylight	
2021-09-10 12:04:13.835607	0.9937285789383203	Afternoon
2021-09-10 12:04:14.991517	1.9973555013162572	Afternoon
2021-09-10 12:04:14.992514	0.9849441438176042	Afternoon
2021-09-10 12:04:19.630117	10.952717120192132	Afternoon
2021-09-10 12:04:20.645403	0.9996731068940456	Afternoon
2021-09-10 12:04:20.646400	0.9947150787864079	Afternoon
2021-09-10 12:04:26.245431	0.17879357959407421	Afternoon
2021-09-10 12:04:26.247427	0.17869776150675096	Afternoon
2021-09-10 12:04:31.686885	0.7363123672681909	Afternoon
2021-09-10 12:04:31.689877	0.7361771242160865	Afternoon
2021-09-10 12:04:32.693195	0.9986787480163744	Afternoon
2021-09-10 12:04:32.710150	0.9996741062413652	Afternoon
2021-09-10 12:04:35.240388	1.991401129921001	Afternoon
2021-09-10 12:04:35.240388	14.935508474407508	Afternoon
2021-09-10 12:04:44.742982	3.9631388455971015	Afternoon
2021-09-10 12:04:44.743979	3.9436530847254425	Afternoon
2021-09-10 12:04:45.942775	4.988421872833154	Afternoon
2021-09-10 12:04:45.942775	4.978512739018397	Afternoon
2021-09-10 12:04:46.959059	1.9914050956073586	Afternoon
2021-09-10 12:04:47.982323	0.9888291965663896	Afternoon
2021-09-10 12:04:47.984319	2.963560065435406	Afternoon
2021-09-10 12:04:49.302792	1.9757145171551291	Afternoon
2021-09-10 12:04:49.334707	2.963562993001052	Afternoon
2021-09-10 12:04:51.774186	0.9957045306547555	Afternoon
2021-09-10 12:04:51.805104	1.950724694223904	Afternoon
2021-09-10 12:04:52.792464	11.948442470738762	Afternoon
2021-09-10 12:04:52.819392	4.9588170246106085	Afternoon
2021-09-10 12:04:53.803761	0.9937295664357901	Afternoon
2021-09-10 12:04:53.908481	0.975362347111952	Afternoon
2021-09-10 12:04:54.865922	1.985488067713085	Afternoon
2021-09-10 12:04:54.928754	1.9757086620007014	Afternoon
2021-09-10 12:04:56.260194	3.963130992377908	Afternoon
2021-09-10 12:04:56.261191	3.9553128751367055	Afternoon
2021-09-10 12:04:57.270492	0.9986797453766121	Afternoon
2021-09-10 12:04:57.288444	0.9839788562623367	Afternoon
2021-09-10 12:04:58.390498	0.9957035392282301	Afternoon
2021-09-10 12:04:58.392493	0.9966939661143985	Afternoon
2021-09-10 12:04:59.423738	25.86254059672839	Afternoon
2021-09-10 12:04:59.425731	25.836968727330543	Afternoon
2021-09-10 12:05:00.430046	1.993387932228797	Afternoon
2021-09-10 12:05:00.445006	0.9917643885177485	Afternoon
2021-09-10 12:05:01.553045	8.961322930233115	Afternoon
2021-09-10 12:05:01.554042	3.9867718908661067	Afternoon
2021-09-10 12:05:02.865536	15.931224902097647	Afternoon
2021-09-10 12:05:02.866533	6.962998625305128	Afternoon
2021-09-10 12:05:03.881819	5.909664862905625	Afternoon
2021-09-10 12:05:03.904757	1.945052273279844	Afternoon
2021-09-10 12:05:04.914059	0.9888291965663896	Afternoon
2021-09-10 12:05:04.914059	0.9996751055906831	Afternoon
2021-09-10 12:05:06.109862	0.9976863653188257	Afternoon
2021-09-10 12:05:06.118839	0.9878543310003507	Afternoon
2021-09-10 12:05:09.242488	0.9613351021899215	Afternoon
2021-09-10 12:05:09.251464	0.953110762907979	Afternoon
2021-09-10 12:05:10.287694	1.9737647193503944	Afternoon
2021-09-10 12:05:10.287694	1.9757106137149878	Afternoon
2021-09-10 12:05:11.889411	7.802921608923421	Afternoon
2021-09-10 12:05:11.892404	7.787752590887941	Afternoon
2021-09-10 12:05:12.895722	1.9894301575728157	Afternoon
2021-09-10 12:05:12.908687	13.870985959589854	Afternoon
2021-09-10 12:05:13.904027	22.923938372480112	Afternoon
2021-09-10 12:05:13.956885	13.912213930101062	Afternoon
2021-09-10 12:05:14.975164	0.9888331077145792	Afternoon
2021-09-10 12:05:14.975164	2.8086048161955386	Afternoon
2021-09-10 12:05:15.991446	4.968652769676114	Afternoon
2021-09-10 12:05:15.992444	4.93927653428747	Afternoon
2021-09-10 12:05:17.113447	35.80974283631068	Afternoon
2021-09-10 12:05:17.116439	25.760376973393495	Afternoon
2021-09-10 12:05:18.124743	3.9947149920654974	Afternoon
2021-09-10 12:05:18.125740	1.9953707398834701	Afternoon
2021-09-10 12:05:19.149005	51.673937454661086	Afternoon
2021-09-10 12:05:19.149005	51.52075394678699	Afternoon
2021-09-10 12:05:20.163294	9.957045306547554	Afternoon
2021-09-10 12:05:20.164293	2.9811827743284387	Afternoon
2021-09-10 12:05:21.381039	0.9966929727165267	Afternoon
2021-09-10 12:05:21.382037	0.9966909859267233	Afternoon
2021-09-10 12:05:22.567866	4.983459896603174	Afternoon
2021-09-10 12:05:23.599109	6.914980317002455	Afternoon
2021-09-10 12:05:25.902949	3.9947149920654974	Afternoon
2021-09-10 12:05:26.911256	0.9957015563811029	Afternoon
2021-09-10 12:05:28.145953	1.9874591328715803	Afternoon
2021-09-10 12:05:29.224180	32.31267704654298	Afternoon
2021-09-10 12:05:30.242467	0.9839701424099987	Afternoon
2021-09-10 12:05:31.396373	2.9990253167720495	Afternoon
2021-09-10 12:05:33.898684	1.9835327114297105	Afternoon
2021-09-10 12:05:34.966828	2.9204072215829777	Afternoon
2021-09-10 12:05:35.972140	5.98611221965041	Afternoon
2021-09-10 12:05:36.984435	0.9986777506581286	Afternoon
2021-09-10 12:05:37.989747	0.9986787480163744	Afternoon
2021-09-10 12:05:39.166602	0.9878543310003507	Afternoon
2021-09-10 12:05:41.913259	0.9859122991573408	Afternoon
2021-09-10 12:05:43.984722	0.9937285789383203	Afternoon
